File name,Euler number,Trabecular thickness (plate model),Trabecular pattern factor,Bone perimeter / area ratio,Number of objects,Average object area-equivalent circle diameter,Average object area
im005950.tif,23,4.49751201,0.10247975,0.44469031,23,12.11509209,115.27717391
im005949.tif,23,4.52507637,0.10927045,0.44198149,23,12.2313387,117.5
im005948.tif,22,4.54406652,0.08735242,0.4401344,22,12.89414755,130.57954545
im005947.tif,19,4.62310818,0.07133872,0.43260939,20,14.01332675,154.23125
im005946.tif,24,4.43623662,0.08013997,0.45083258,25,12.54760678,123.655
im005945.tif,26,4.27245689,0.0852422,0.46811473,27,12.215666,117.19907407
im005944.tif,32,4.26921982,0.10282658,0.46846967,32,11.44071763,102.80078125
im005943.tif,33,4.25579612,0.09550682,0.46994732,33,11.71102707,107.71590909
im005942.tif,34,4.32558779,0.09628866,0.46236491,34,11.96650824,112.46691176
im005941.tif,33,4.38480129,0.07785746,0.45612101,33,12.33831895,119.56439394
im005940.tif,31,4.41317043,0.07597215,0.45318893,32,12.92181991,131.140625
im005939.tif,34,4.43676692,0.08813799,0.45077869,35,12.34199831,119.63571429
im005938.tif,34,4.48719243,0.09316907,0.445713,34,12.63975778,125.47794118
im005937.tif,37,4.45435624,0.09274708,0.44899866,37,12.17458699,116.41216216
im005936.tif,35,4.45803225,0.09114697,0.44862843,35,12.51360359,122.98571429
im005935.tif,40,4.31503933,0.09375346,0.4634952,40,11.61463429,105.95
im005934.tif,34,4.30850632,0.08987985,0.464198,34,12.61733222,125.03308824
im005933.tif,39,4.29926996,0.09319732,0.46519526,39,11.81331451,109.60576923
im005932.tif,40,4.32074201,0.10333276,0.46288346,40,11.93847689,111.940625
im005931.tif,36,4.38340386,0.08711262,0.45626642,37,12.57296989,124.15540541
im005930.tif,39,4.42740934,0.0799343,0.45173144,39,12.63037231,125.29166667
im005929.tif,44,4.30993082,0.08909517,0.46404457,45,11.75372398,108.50277778
im005928.tif,48,4.25625306,0.09730717,0.46989687,48,11.33685353,100.94270833
im005927.tif,51,4.16016562,0.10463166,0.48075009,51,11.11591332,97.04656863
im005926.tif,44,4.21073948,0.07963003,0.47497595,44,12.27090236,118.26136364
im005925.tif,39,4.35543577,0.08029657,0.4591963,39,13.18631168,136.56410256
im005924.tif,46,4.40659152,0.09120577,0.45386553,46,12.35643512,119.91576087
im005923.tif,47,4.4721726,0.09768297,0.44720993,47,12.21637953,117.21276596
im005922.tif,46,4.39397977,0.0858645,0.45516823,46,12.273696,118.31521739
im005921.tif,38,4.36877927,0.0737049,0.45779379,39,13.3710154,140.41666667
im005920.tif,40,4.40854767,0.07503608,0.45366414,41,13.05048651,133.7652439
im005919.tif,41,4.49062713,0.07934763,0.44537209,41,13.07722934,134.31402439
im005918.tif,44,4.39318814,0.08278802,0.45525025,44,12.56135572,123.92613636
im005917.tif,48,4.29706698,0.07691496,0.46543375,49,11.9480328,112.11989796
im005916.tif,45,4.31493124,0.08144265,0.46350681,45,12.47512633,122.23055556
im005915.tif,48,4.29976894,0.0616641,0.46514127,48,12.21655566,117.21614583
im005914.tif,40,4.42297762,0.06551096,0.45218407,41,13.42264048,141.50304878
im005913.tif,39,4.45621602,0.05784313,0.44881128,39,13.80588018,149.69871795
im005912.tif,42,4.48017463,0.06313199,0.44641117,43,13.28083919,138.52906977
im005911.tif,53,4.36163644,0.08809321,0.45854349,53,11.89073791,111.04716981
im005910.tif,52,4.3144916,0.07407405,0.46355404,52,12.06683094,114.36057692
im005909.tif,45,4.42269357,0.06761627,0.45221311,47,12.80283797,128.73670213
im005908.tif,45,4.52358376,0.08648874,0.44212733,46,12.93937944,131.49728261
im005907.tif,53,4.35511428,0.07525211,0.4592302,54,12.05085022,114.05787037
im005906.tif,50,4.40906288,0.0802856,0.45361113,51,12.5032285,122.78186275
im005905.tif,51,4.53681639,0.07647842,0.44083777,51,12.69002428,126.47794118
im005904.tif,37,4.58087145,0.0330485,0.43659815,39,14.73651517,170.56089744
im005903.tif,34,4.5831165,0.04313617,0.43638428,37,14.71708774,170.11148649
im005902.tif,43,4.53783453,0.05316326,0.44073886,43,13.41311704,141.30232558
im005901.tif,30,4.55622761,0.03867032,0.43895963,31,15.70833442,193.7983871
im005900.tif,13,3.03330705,0.23044674,0.65934637,13,6.79284114,36.24038462
im005899.tif,13,3.26019705,0.22811173,0.61345985,13,7.10727306,39.67307692
im005898.tif,14,3.7189205,0.24886791,0.53779047,14,7.15796923,40.24107143
im005897.tif,11,4.03793692,0.19418283,0.49530244,11,8.42600577,55.76136364
im005896.tif,12,3.86082385,0.21813444,0.51802415,12,8.11564049,51.72916667
im005895.tif,13,3.72573756,0.22321297,0.53680646,13,7.86992746,48.64423077
im005894.tif,14,3.61956192,0.21840533,0.55255306,14,7.64263463,45.875
im005893.tif,14,3.57467901,0.22494584,0.55949079,14,7.55586869,44.83928571
im005892.tif,13,3.60659768,0.21460546,0.55453926,13,7.93808004,49.49038462
im005891.tif,14,3.45388782,0.21636175,0.5790576,14,7.5791534,45.11607143
im005890.tif,15,3.4814107,0.21363853,0.57447976,15,7.54623341,44.725
im005889.tif,14,3.45819228,0.21226076,0.57833684,14,7.77316135,47.45535714
im005888.tif,14,3.42920496,0.20520826,0.58322557,14,7.8618674,48.54464286
im005887.tif,15,3.55808965,0.21574178,0.56209938,15,7.63707938,45.80833333
im005886.tif,14,3.6807256,0.20023595,0.54337112,14,7.99592485,50.21428571
im005885.tif,14,3.78528529,0.20589612,0.52836176,14,8.24373463,53.375
im005884.tif,14,3.70314444,0.16175823,0.54008155,14,8.45007269,56.08035714
im005883.tif,15,3.58346446,0.17345594,0.55811911,15,8.22634073,53.15
im005882.tif,13,3.72505694,0.16114107,0.53690455,13,9.14761018,65.72115385
im005881.tif,12,3.99200101,0.15868334,0.50100188,12,9.79171028,75.30208333
im005880.tif,12,4.19909656,0.13029075,0.47629293,12,10.51599542,86.85416667
im005879.tif,10,4.48718001,0.09912454,0.44571423,11,11.38527412,101.80681818
im005878.tif,13,4.60291897,0.13431123,0.43450689,15,10.12297203,80.48333333
im005877.tif,13,4.42436702,0.08918766,0.45204206,14,10.86078032,92.64285714
im005876.tif,11,4.57989402,0.08642561,0.43669133,11,12.4110051,120.97727273
im005875.tif,12,4.72377862,0.07325526,0.42338987,12,12.37685876,120.3125
im005874.tif,13,4.48560728,0.08942074,0.44587051,13,12.11871629,115.34615385
im005873.tif,16,4.13912828,0.11492233,0.48319353,16,10.71264025,90.1328125
im005872.tif,17,4.057178,0.10965516,0.49295348,17,10.37791338,84.58823529
im005871.tif,13,4.32411809,0.10012572,0.46252206,13,12.04525196,113.95192308
im005870.tif,17,4.37956002,0.1109835,0.45666688,17,11.05200153,95.93382353
im005869.tif,21,4.27361049,0.14603835,0.46798837,21,10.00201229,78.57142857
im005868.tif,24,4.09826418,0.1404266,0.48801149,24,9.38645428,69.19791667
im005867.tif,24,4.15203963,0.15757161,0.48169097,24,9.35815192,68.78125
im005866.tif,25,4.16545762,0.17839545,0.48013932,25,9.39439189,69.315
im005865.tif,22,4.32131338,0.15961683,0.46282225,22,10.10578217,80.21022727
im005864.tif,29,4.08358466,0.18039524,0.48976577,29,8.6941142,59.36637931
im005863.tif,31,3.92444855,0.18953703,0.50962574,31,8.47951037,56.47177419
im005862.tif,31,3.80447017,0.16668741,0.52569738,31,8.55155713,57.43548387
im005861.tif,31,3.91017615,0.17570176,0.51148591,31,8.60333172,58.13306452
im005860.tif,29,3.80492761,0.16917166,0.52563418,29,8.88023256,61.93534483
im005859.tif,31,3.73558232,0.17896465,0.53539176,31,8.5136503,56.92741935
im005858.tif,31,3.6667163,0.17018652,0.54544716,31,8.64025094,58.63306452
im005857.tif,30,3.72596552,0.17109487,0.53677362,30,8.76554056,60.34583333
im005856.tif,29,3.72694986,0.17803526,0.53663185,29,8.88918923,62.06034483
im005855.tif,32,3.64361489,0.18010938,0.54890543,32,8.33344255,54.54296875
im005854.tif,31,3.68210376,0.16497325,0.54316775,31,8.63787382,58.60080645
im005853.tif,30,3.80812224,0.15796667,0.52519322,30,9.02115445,63.91666667
im005852.tif,28,3.83733253,0.14585842,0.52119538,28,9.55768033,71.74553571
im005851.tif,33,3.77396036,0.14148896,0.52994727,33,9.04864542,64.30681818
im005850.tif,33,3.83396217,0.1237682,0.52165356,33,9.34493633,68.58712121
im005849.tif,30,4.12598913,0.14427986,0.48473225,30,10.02263912,78.89583333
im005848.tif,36,4.05078552,0.15993055,0.4937314,36,9.2050162,66.54861111
im005847.tif,30,4.10524015,0.14027054,0.48718222,30,10.16950746,81.225
im005846.tif,29,4.05122885,0.1243957,0.49367737,29,10.43343151,85.49568966
im005845.tif,32,4.00074298,0.13327517,0.49990714,32,9.82256131,75.77734375
im005844.tif,32,3.8893587,0.14183369,0.51422359,32,9.69027432,73.75
im005843.tif,37,3.80101213,0.15511309,0.52617564,37,9.07574434,64.69256757
im005842.tif,38,3.86708758,0.14952645,0.51718508,38,9.2796121,67.63157895
im005841.tif,36,4.11397853,0.12414954,0.48614741,36,10.02771047,78.97569444
im005840.tif,30,4.28051751,0.10521288,0.46723323,30,11.2713256,99.77916667
im005839.tif,29,4.32983845,0.0878933,0.461911,29,11.59041622,105.50862069
im005838.tif,32,4.30430762,0.10109884,0.46465081,32,11.38493656,101.80078125
im005837.tif,33,4.41377213,0.08515758,0.45312715,33,11.74495337,108.34090909
im005836.tif,32,4.54714127,0.07892594,0.43983679,32,12.4958361,122.63671875
im005835.tif,36,4.53527306,0.09235543,0.44098778,37,11.81999286,109.72972973
im005834.tif,35,4.62543941,0.07417572,0.43239135,37,12.1915344,116.73648649
im005833.tif,36,4.79123431,0.08191659,0.41742897,37,12.29220329,118.6722973
im005832.tif,38,4.67538544,0.08061052,0.42777222,39,12.01336282,113.34935897
im005831.tif,39,4.57527181,0.08759388,0.4371325,40,11.92013231,111.596875
im005830.tif,45,4.43487397,0.09036111,0.4509711,45,11.1455014,97.56388889
im005829.tif,44,4.39816471,0.0986685,0.45473513,44,11.38447983,101.79261364
im005828.tif,47,4.34537914,0.0962155,0.46025903,47,11.02805878,95.51861702
im005827.tif,47,4.34254171,0.0886645,0.46055977,47,11.15278743,97.69148936
im005826.tif,44,4.38550513,0.09043624,0.45604781,44,11.57542121,105.23579545
im005825.tif,45,4.36224422,0.09619771,0.4584796,46,11.28011157,99.93478261
im005824.tif,49,4.37737932,0.09148238,0.45689438,49,10.99379657,94.92602041
im005823.tif,40,4.42665126,0.08024875,0.4518088,40,12.35675012,119.921875
im005822.tif,37,4.42241598,0.08053221,0.45224149,37,12.87185291,130.12837838
im005821.tif,47,4.39651042,0.09808564,0.45490623,47,11.48368881,103.57446809
im005820.tif,50,4.51721975,0.08627952,0.44275021,52,11.28107889,99.95192308
im005819.tif,34,4.56964004,0.04676272,0.43767124,39,13.57140664,144.65705128
im005818.tif,31,4.70777269,0.02611297,0.42482935,35,14.65869579,168.76428571
im005817.tif,38,4.77362315,0.0559961,0.41896898,40,13.92402861,152.271875
im005816.tif,39,4.82883635,0.05575128,0.41417846,40,14.09796769,156.1
im005815.tif,28,4.96557027,0.02179519,0.40277348,34,15.70413787,193.69485294
im005814.tif,28,4.98705212,0.02333425,0.40103852,32,16.37517137,210.6015625
im005813.tif,35,4.82797985,0.02815114,0.41425194,39,14.75270634,170.93589744
im005812.tif,42,4.63996097,0.03584448,0.43103811,45,13.52290759,143.625
im005811.tif,49,4.59237244,0.06413039,0.43550475,49,12.72984543,127.27295918
im005810.tif,53,4.50918801,0.06811597,0.44353884,53,12.11081295,115.19575472
im005809.tif,43,4.58502892,0.06485117,0.43620227,44,13.53667599,143.91761364
im005808.tif,59,4.42434978,0.08554856,0.45204383,59,11.67204486,107.0
im005807.tif,63,4.39430763,0.09036514,0.45513427,63,11.33227052,100.86111111
im005806.tif,61,4.39954394,0.07535947,0.45459257,62,11.50859317,104.02419355
im005805.tif,56,4.41259827,0.05471289,0.4532477,57,12.08782059,114.75877193
im005804.tif,54,4.41428308,0.07458104,0.4530747,56,12.27320771,118.30580357
im005803.tif,60,4.55169544,0.07363004,0.43939671,61,11.9800347,112.72131148
im005802.tif,61,4.59796111,0.07151735,0.43497541,62,12.07577878,114.53024194
im005801.tif,52,4.59892102,0.04997682,0.43488462,55,13.05162758,133.78863636
im005800.tif,21,3.61322238,0.21340101,0.55352253,21,7.57089928,45.01785714
im005799.tif,21,3.77376797,0.2032679,0.52997429,21,7.92643101,49.3452381
im005798.tif,18,4.01487114,0.19073148,0.49814799,18,8.69525387,59.38194444
im005797.tif,17,4.20034973,0.16832774,0.47615083,17,9.20724782,66.58088235
im005796.tif,15,4.05865199,0.1332958,0.49277445,15,9.86391007,76.41666667
im005795.tif,17,4.01061764,0.14273293,0.49867631,17,9.19503796,66.40441176
im005794.tif,17,4.03543084,0.18781433,0.49561003,17,8.94891181,62.89705882
im005793.tif,21,3.77158949,0.17885788,0.5302804,21,8.22901202,53.18452381
im005792.tif,23,3.77008357,0.19743196,0.53049222,23,8.04835771,50.875
im005791.tif,19,3.82089845,0.16570823,0.5234371,19,9.07561961,64.69078947
im005790.tif,20,3.91323205,0.15824752,0.51108648,20,9.0740735,64.66875
im005789.tif,23,4.0976823,0.16861558,0.48808079,23,8.78145944,60.56521739
im005788.tif,17,4.32876933,0.14479106,0.46202508,17,10.49720882,86.54411765
im005787.tif,16,4.29309749,0.13053763,0.4658641,17,10.27729098,82.95588235
im005786.tif,19,4.24775789,0.13904116,0.47083663,21,9.46635156,70.38095238
im005785.tif,16,4.34418352,0.11922484,0.46038571,17,10.53993123,87.25
im005784.tif,18,4.29437347,0.13295491,0.46572568,20,9.65530983,73.21875
im005783.tif,19,4.21669883,0.12283633,0.47430468,20,9.79848046,75.40625
im005782.tif,20,4.11505891,0.13260483,0.48601977,20,9.82605446,75.83125
im005781.tif,19,4.44340613,0.15859686,0.45010515,19,9.99369377,78.44078947
im005780.tif,18,4.1926938,0.14038633,0.47702029,19,10.12774272,80.55921053
im005779.tif,23,4.09416357,0.16091468,0.48850027,23,9.40802358,69.51630435
im005778.tif,18,4.15119557,0.11090807,0.48178891,18,10.71960209,90.25
im005777.tif,20,4.17325379,0.1073245,0.47924236,20,10.21712911,81.9875
im005776.tif,19,4.16302502,0.11428688,0.48041989,19,10.40354449,85.00657895
im005775.tif,22,4.09696744,0.12948052,0.48816595,22,9.93358267,77.5
im005774.tif,21,4.06937372,0.11701501,0.49147612,21,10.38929096,84.77380952
im005773.tif,24,4.07308861,0.12461198,0.49102786,24,9.87432514,76.578125
im005772.tif,28,3.75272028,0.14760286,0.53294673,28,9.04998732,64.32589286
im005771.tif,28,3.71252824,0.14797465,0.53871644,28,9.11070727,65.19196429
im005770.tif,27,3.86904899,0.16514275,0.51692289,27,9.32921086,68.35648148
im005769.tif,28,3.84895834,0.15176418,0.51962111,28,9.47375426,70.49107143
im005768.tif,28,3.9469003,0.1219863,0.50672676,28,9.63173294,72.86160714
im005767.tif,27,4.13161105,0.13951079,0.48407267,27,10.07557816,79.73148148
im005766.tif,29,4.29904444,0.13522485,0.46521966,29,9.9853807,78.31034483
im005765.tif,27,4.2374721,0.11511409,0.47197951,27,10.71355156,90.14814815
im005764.tif,23,4.25950525,0.0908276,0.4695381,23,11.84739719,110.23913043
im005763.tif,25,4.28318479,0.09154452,0.46694226,25,11.52466846,104.315
im005762.tif,21,4.51112515,0.08235617,0.44334837,21,12.94361246,131.58333333
im005761.tif,25,4.56017345,0.09583602,0.43857981,25,12.02478478,113.565
im005760.tif,23,4.5774885,0.09674271,0.43692081,23,12.6799484,126.27717391
im005759.tif,23,4.47625701,0.08708131,0.44680187,23,12.64004761,125.48369565
im005758.tif,20,4.55539417,0.0758925,0.43903994,21,13.36307772,140.25
im005757.tif,20,4.54531263,0.06991028,0.44001374,22,13.07770832,134.32386364
im005756.tif,21,4.55210515,0.08269181,0.43935716,22,13.19309036,136.70454545
im005755.tif,21,4.51546533,0.05601531,0.44292224,22,13.35657975,140.11363636
im005754.tif,23,4.43396143,0.06716486,0.45106391,24,12.69870523,126.65104167
im005753.tif,24,4.21087812,0.07010397,0.47496032,25,12.25421854,117.94
im005752.tif,28,4.17758161,0.09442981,0.47874588,28,11.47188239,103.36160714
im005751.tif,29,4.15889957,0.11696394,0.48089644,29,11.08258595,96.46551724
im005750.tif,31,4.05703377,0.10772716,0.492971,31,10.66197456,89.28225806
im005749.tif,29,4.07873943,0.11456578,0.49034758,29,10.9748514,94.59913793
im005748.tif,33,4.01097605,0.12524991,0.49863175,33,10.24430597,82.42424242
im005747.tif,32,3.96939896,0.13011445,0.50385462,32,10.37010152,84.4609375
im005746.tif,34,4.07514102,0.1265187,0.49078056,34,10.29981221,83.31985294
im005745.tif,34,4.10197328,0.11786802,0.48757022,34,10.50389565,86.65441176
im005744.tif,36,4.11999831,0.10819708,0.48543709,36,10.51200082,86.78819444
im005743.tif,35,4.26114595,0.12224544,0.46935731,35,10.63506451,88.83214286
im005742.tif,29,4.33958275,0.1076866,0.4608738,30,11.71265366,107.74583333
im005741.tif,35,4.34886374,0.10763558,0.45989024,35,11.08887321,96.575
im005740.tif,30,4.29856358,0.08607208,0.4652717,30,12.26512341,118.15
im005739.tif,34,4.28253163,0.08421023,0.46701348,35,11.71520927,107.79285714
im005738.tif,33,4.32265308,0.06389725,0.46267881,33,12.38902993,120.54924242
im005737.tif,36,4.3224031,0.07369556,0.46270557,36,12.06814136,114.38541667
im005736.tif,39,4.28222639,0.08769868,0.46704677,39,11.75305271,108.49038462
im005735.tif,35,4.30545144,0.07949148,0.46452736,36,12.38043021,120.38194444
im005734.tif,36,4.35339147,0.07669753,0.45941194,36,12.61934164,125.07291667
im005733.tif,42,4.27532164,0.07393685,0.46780106,42,11.8018351,109.39285714
im005732.tif,47,4.13458309,0.08112829,0.48372471,47,11.16735196,97.94680851
im005731.tif,50,4.15729128,0.08119691,0.48108248,50,11.05725225,96.025
im005730.tif,48,4.14333875,0.08560458,0.48270251,48,11.32880766,100.79947917
im005729.tif,46,4.19265867,0.08354337,0.47702428,46,11.75327915,108.49456522
im005728.tif,53,4.21140719,0.07795894,0.47490065,53,11.14441166,97.54481132
im005727.tif,45,4.24227918,0.07410845,0.47144469,46,12.11594882,115.29347826
im005726.tif,44,4.37987878,0.07924128,0.45663364,44,12.59543266,124.59943182
im005725.tif,45,4.37768617,0.07621711,0.45686235,45,12.56889798,124.075
im005724.tif,44,4.38102156,0.06308562,0.45651453,44,12.89526961,130.60227273
im005723.tif,43,4.41857472,0.06213075,0.45263464,43,13.14596361,135.72965116
im005722.tif,37,4.55621806,0.06848653,0.43896055,37,14.21697845,158.74662162
im005721.tif,40,4.44461922,0.06306135,0.4499823,41,13.4291459,141.6402439
im005720.tif,44,4.41820603,0.07702126,0.45267242,45,12.80267045,128.73333333
im005719.tif,40,4.40261371,0.06234676,0.4542756,41,13.45975138,142.28658537
im005718.tif,41,4.46609891,0.054978,0.44781812,41,13.6039018,145.35060976
im005717.tif,40,4.46721298,0.07207149,0.44770644,41,13.5803403,144.84756098
im005716.tif,49,4.37974236,0.0655002,0.45664787,50,12.30593062,118.9375
im005715.tif,56,4.41952885,0.07130975,0.45253693,57,11.5841593,105.39473684
im005714.tif,51,4.39388862,0.0766249,0.45517767,52,12.2650735,118.14903846
im005713.tif,43,4.51446819,0.05635311,0.44302007,46,13.43357533,141.73369565
im005712.tif,42,4.53175341,0.04634975,0.44133028,43,14.1620916,157.52325581
im005711.tif,46,4.59478855,0.06273249,0.43527574,46,13.54719191,144.14130435
im005710.tif,45,4.62889968,0.05960912,0.43206812,45,13.83230045,150.27222222
im005709.tif,43,4.63398385,0.0539954,0.43159408,43,14.35573561,161.86046512
im005708.tif,45,4.65282555,0.04819362,0.42984633,47,13.86209158,150.92021277
im005707.tif,44,4.74175366,0.0581087,0.42178488,46,14.05350151,155.11684783
im005706.tif,42,4.63852832,0.04830343,0.43117124,45,14.08579517,155.83055556
im005705.tif,41,4.60630069,0.06779342,0.4341879,43,13.76488682,148.81104651
im005704.tif,44,4.42403966,0.06521433,0.45207551,44,13.32390662,139.42897727
im005703.tif,50,4.37016424,0.07357319,0.4576487,51,12.27832152,118.40441176
im005702.tif,49,4.32552064,0.05720289,0.46237209,50,12.47114243,122.1525
im005701.tif,43,4.44627334,0.05352177,0.4498149,44,13.51809202,143.52272727
im005700.tif,11,3.46219532,0.1706874,0.57766816,11,8.41741569,55.64772727
im005699.tif,17,3.15632261,0.20641572,0.63364879,17,6.64958555,34.72794118
im005698.tif,16,3.38126246,0.23970905,0.59149505,16,7.10576567,39.65625
im005697.tif,18,3.56028069,0.21102658,0.56175346,18,7.1309189,39.9375
im005696.tif,17,3.76370981,0.21489847,0.5313906,17,7.59532658,45.30882353
im005695.tif,15,4.05580562,0.19886618,0.49312028,15,8.15118909,52.18333333
im005694.tif,14,4.36344061,0.22168387,0.4583539,14,8.56366301,57.59821429
im005693.tif,15,4.23293341,0.18925397,0.47248558,15,8.63412852,58.55
im005692.tif,14,4.32155352,0.20112451,0.46279654,14,8.94543636,62.84821429
im005691.tif,12,4.82837855,0.18718878,0.41421773,12,9.81065502,75.59375
im005690.tif,15,4.81274651,0.19459678,0.41556313,15,9.16583817,65.98333333
im005689.tif,18,4.29763284,0.19769895,0.46537247,18,8.31528597,54.30555556
im005688.tif,18,4.09589678,0.19221243,0.48829356,18,8.38833528,55.26388889
im005687.tif,17,3.96919813,0.17923886,0.50388011,17,8.81610938,61.04411765
im005686.tif,25,3.93163186,0.22839023,0.50869463,25,7.55466496,44.825
im005685.tif,26,3.90290625,0.23597333,0.51243865,26,7.57869187,45.11057692
im005684.tif,21,4.05783846,0.19091574,0.49287324,21,8.82108891,61.11309524
im005683.tif,19,4.13114095,0.14949231,0.48412776,20,9.36410251,68.86875
im005682.tif,22,4.12318464,0.13801372,0.48506195,22,9.33822468,68.48863636
im005681.tif,18,4.29794766,0.1103774,0.46533838,18,10.74061488,90.60416667
im005680.tif,17,4.44272732,0.09882477,0.45017393,18,11.09134478,96.61805556
im005679.tif,18,4.29429501,0.11297856,0.46573419,18,11.0526133,95.94444444
im005678.tif,19,4.37726688,0.13104497,0.45690611,19,10.70670079,90.03289474
im005677.tif,25,4.34236183,0.17693838,0.46057885,25,9.16421739,65.96
im005676.tif,20,4.28720647,0.14999744,0.46650424,21,9.68949219,73.73809524
im005675.tif,19,4.26474012,0.16315681,0.46896175,19,9.80072428,75.44078947
im005674.tif,19,4.11795322,0.1705118,0.48567817,19,9.54526148,71.55921053
im005673.tif,22,3.77601473,0.18255571,0.52965895,22,8.49654255,56.69886364
im005672.tif,24,3.53317142,0.19593117,0.56606368,24,7.84093287,48.28645833
im005671.tif,24,3.45776547,0.20719315,0.57840823,24,7.56413921,44.9375
im005670.tif,22,3.35721924,0.1851535,0.59573113,22,7.67380798,46.25
im005669.tif,21,3.43394096,0.17640439,0.5824212,21,8.00350393,50.30952381
im005668.tif,21,3.49217521,0.19051079,0.57270895,21,8.18005412,52.55357143
im005667.tif,26,3.45886287,0.20407604,0.57822472,26,7.47500018,43.88461538
im005666.tif,25,3.5141703,0.18504069,0.56912438,25,7.72877954,46.915
im005665.tif,20,3.76661579,0.1675212,0.53098062,20,8.96333728,63.1
im005664.tif,24,3.8072558,0.17665952,0.52531275,24,8.5606203,57.55729167
im005663.tif,22,3.80311898,0.16915353,0.52588415,22,9.11952258,65.31818182
im005662.tif,28,3.90247043,0.17319824,0.51249588,28,8.65608881,58.84821429
im005661.tif,30,3.87549333,0.16424765,0.51606333,30,8.62152328,58.37916667
im005660.tif,28,4.00307339,0.16496081,0.49961612,28,9.30607465,68.01785714
im005659.tif,26,4.05700146,0.13253869,0.49297493,26,9.93173382,77.47115385
im005658.tif,27,3.85944682,0.13549524,0.51820898,27,9.76812857,74.93981481
im005657.tif,30,3.95623536,0.14073331,0.5055311,30,9.48107124,70.6
im005656.tif,29,4.02859827,0.14475724,0.49645059,30,9.63151656,72.85833333
im005655.tif,28,4.01987837,0.13882369,0.49752749,29,9.83028438,75.89655172
im005654.tif,29,4.05457627,0.14190108,0.49326979,30,9.56907226,71.91666667
im005653.tif,32,4.01765015,0.15489505,0.49780342,32,9.26467756,67.4140625
im005652.tif,25,4.00559824,0.1385915,0.4993012,25,10.32081491,83.66
im005651.tif,29,3.89421575,0.15171017,0.51358223,29,9.60123121,72.40086207
im005650.tif,30,3.81797528,0.15316824,0.52383786,30,9.32393346,68.27916667
im005649.tif,36,3.72307852,0.15004939,0.53718985,36,8.60350577,58.13541667
im005648.tif,34,3.74912017,0.14245587,0.53345849,34,8.93477739,62.69852941
im005647.tif,28,3.80973778,0.11965208,0.52497051,28,9.97925456,78.21428571
im005646.tif,27,3.91527395,0.12673302,0.51081994,28,10.22791623,82.16071429
im005645.tif,32,3.8545745,0.1353112,0.51886401,32,9.72178833,74.23046875
im005644.tif,31,3.90328866,0.13472682,0.51238844,31,10.02182803,78.88306452
im005643.tif,31,3.94636216,0.12618275,0.50679586,31,10.21237945,81.91129032
im005642.tif,31,3.96515544,0.12842761,0.50439385,31,10.39968677,84.94354839
im005641.tif,34,3.99795338,0.12313985,0.50025596,34,10.14642021,80.85661765
im005640.tif,35,3.94711322,0.13548888,0.50669942,36,9.87085467,76.52430556
im005639.tif,39,3.94302978,0.14812966,0.50722417,39,9.62774487,72.80128205
im005638.tif,42,3.85597544,0.14003351,0.5186755,42,9.46855296,70.41369048
im005637.tif,44,3.91999614,0.13970007,0.51020458,44,9.552678,71.67045455
im005636.tif,41,4.05450603,0.12760457,0.49327834,42,10.07110578,79.66071429
im005635.tif,45,4.086597,0.13351573,0.48940475,45,9.82960821,75.88611111
im005634.tif,42,4.07423141,0.1221446,0.49089013,42,10.40587345,85.04464286
im005633.tif,51,4.03372589,0.13555451,0.49581951,51,9.73942227,74.5
im005632.tif,38,4.23383185,0.09390001,0.47238532,39,11.52178572,104.26282051
im005631.tif,37,4.26819955,0.07474652,0.46858165,38,11.92672732,111.72039474
im005630.tif,49,4.24518022,0.10600328,0.47112252,49,10.65471479,89.16071429
im005629.tif,55,4.25580007,0.12250988,0.46994689,55,10.2418105,82.38409091
im005628.tif,42,4.40846117,0.08662711,0.45367304,43,11.80369426,109.42732558
im005627.tif,52,4.32304388,0.08225545,0.46263699,53,10.62463626,88.65801887
im005626.tif,40,4.43829105,0.06481373,0.4506239,40,12.29412342,118.709375
im005625.tif,39,4.62470035,0.0728004,0.43246045,40,12.54164384,123.5375
im005624.tif,27,4.6534923,0.05104544,0.42978474,29,14.92245683,174.89224138
im005623.tif,30,4.55742087,0.03777306,0.4388447,33,14.02724985,154.53787879
im005622.tif,37,4.38958728,0.05418684,0.4556237,38,13.03256085,133.39802632
im005621.tif,36,4.29080994,0.05442218,0.46611247,39,12.75687931,127.81410256
im005620.tif,48,4.2322578,0.08214655,0.47256101,50,11.17935645,98.1575
im005619.tif,54,4.15623149,0.08298268,0.48120515,56,10.80976368,91.77455357
im005618.tif,58,4.15656575,0.08966251,0.48116645,58,10.68408943,89.65301724
im005617.tif,50,4.16736355,0.08191306,0.47991973,51,11.62475933,106.13480392
im005616.tif,59,4.1564226,0.08325891,0.48118303,60,10.82303276,92.0
im005615.tif,54,4.14164016,0.09774748,0.48290047,54,11.46594425,103.25462963
im005614.tif,67,4.08307815,0.09462532,0.48982653,67,10.30679319,83.43283582
im005613.tif,66,4.07318338,0.09565764,0.49101644,66,10.39606962,84.8844697
im005612.tif,66,4.03200955,0.11095747,0.49603057,67,10.38405805,84.68843284
im005611.tif,64,3.99554253,0.11118367,0.50055781,64,10.63599311,88.84765625
im005610.tif,70,4.09204208,0.09994007,0.48875353,70,10.24590652,82.45
im005609.tif,73,4.02139611,0.11082292,0.49733972,74,9.99456023,78.45439189
